User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,team_playing,opponent,is_home,target,Year,Month,Day,Hour,Referee,team_playing_ft_goals_rolling_mean,team_playing_ht_goals_rolling_mean,team_playing_total_shots_rolling_mean,team_playing_shots_on_target_rolling_mean,team_playing_fouls_committed_rolling_mean,team_playing_corners_won_rolling_mean,team_playing_yellow_cards_rolling_mean,team_playing_red_cards_rolling_mean,opponent_ft_goals_rolling_mean,opponent_ht_goals_rolling_mean,opponent_total_shots_rolling_mean,opponent_shots_on_target_rolling_mean,opponent_fouls_committed_rolling_mean,opponent_corners_won_rolling_mean,opponent_yellow_cards_rolling_mean,opponent_red_cards_rolling_mean,target_rolling_mean,Date,company,mcap,operating margin,net debt / ebit,roe,croic,p/fcf,revenues,ev/fcf,total_score,gross margin,Year.1,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate.Followers,CustomerID,Age,Months as a Customer,Number of Products,Average Balance Feed Index,Personal Debt to Equity Ratio,Has Bad Payment Record,Marital Status,Age Youngest Child,Number of Workers in Household,Income,Payed the Personal Loan,Id,Time,Value,Unnamed: 0,Address,Zip,Price,Area,Room,Lon,Lat,image_path,height,width,image_id,bbox,area,iscrowd,ignore,segmentation,category_id,category_name,annotation_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,Unnamed:_0,Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,Small_Bags,Large_Bags,XLarge_Bags,type,year,region,still_alive,age,pericardial,fractional,epss,lvdd,wall_score,wall_index,alive_at_1,class,Species,Length1,Length2,Length3,Height,Width,Sex,binaryClass,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,Class,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.1,movie,category,year.1,worldwide gross ($m),% budget recovered,critics % score,audience % score,audience vs critics % deviance,budget,domestic gross ($m),international gross ($m),opening weekend ($m),second weekend ($m),1st vs 2nd weekend drop off,% gross from opening weekend,% gross from domestic,% gross from international,% budget opening weekend,VendorID,store_and_fwd_flag,RatecodeID,passenger_count,extra,mta_tax,tolls_amount,improvement_surcharge,total_amount,trip_type,tip_amount,Speaker Number,Sex.1,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,binaryClass.1,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
41,Mark Hernandez,william81@example.com,william81,1975-03-07,Male,Port Jillianbury,2024-03-18,2025-03-18,Monthly,Visa,Auto-renew,Frequent,Clothing,Comedy,Smart TV,Medium,4.6,8,West Brom,Chelsea,1,0,2020,9,26,17,J Moss,1.0,0.8,8.0,3.2,11.2,3.0,1.0,0.2,2.6,0.6,14.8,7.0,14.0,6.4,1.8,0.0,0.0,2020-09-26 17:00:00,AMPHENOL CORP /DE/,85574404281,0.21252,1.28965,0.23012,0.22383,38.07476,0.92269,39.99977,"Good Quality, Fair Valuation",0.33441,2014.0,7.6,1,85700000.0,68000000.0,3313.0,1,3.0,2276605.0,3946.0,331.0,1286.0,1888000.0,73798066,33,36,0,0,38,0,S,10,11,39656,F,2022484408,4/1/2016 7:58:55 AM,104,41,"John Franklinstraat 38 3, Amsterdam",1056 TD,365000.0,49,3,4.854277,52.371899,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(1)_04_03.jpg,512,612,1010403,"[312, 41, 40, 53]",2120,0,0,[],1,mango,60,4a0e66fd30684aa1409cd1b66fec77cc,86085586aaa8c5f47ed0b400da64c59d,7176,guarulhos,SP,41,0,0,27.0,0.0,1494.0,30900.0,30.0,1379.0,MO,0.0,18.0,MALE,SAL,OWNED,20-06-1965,49.0,1,1,0,,0,,,30900.0,,,0,0,0,TIER 4,0,22.1783069440393,2017-04-23,0.9593978659932472,1877727.2737378315,714021.3255319834,138632.73153339795,156495.38153570326,87045.291866057,61571.635028346886,146580.42220821278,104.01669142280676,conventional,2015.023613404282,WestTexNewMexico,0,54.0,0,0.35,9.3,3.63,11.0,1.222,0.0,32.0,3,12.9,14.1,16.2,25.6,14.0,,P,4,4,jul,tue,79.5,60.6,366.7,1.5,23.3,37,3.1,0.0,0.0,2018-01-01T00:40:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.5,1.3,0.3,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,33.5,0,2.0412203288596382,Andrew,Male,-4.074,2.281,0.152,1.556,-1.613,-0.047,0.222,0.252,0.775,0.125,N,7.3,0.45,0.36,5.9,0.074,12.0,87.0,0.9978,3.33,0.83,10.5,5
42,Angela Hall,laura84@example.org,laura84,1962-06-14,Female,Sherrybury,2024-03-21,2025-03-21,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Tablet,High,4.4,2,Chelsea,West Brom,0,0,2020,9,26,17,J Moss,2.6,0.6,13.0,5.8,13.4,5.4,1.2,0.2,1.8,0.8,11.4,3.6,8.8,5.0,0.6,0.0,0.4,2020-09-26 17:00:00,ANALOG DEVICES INC,104477117736,0.23156,2.47377,0.04705,0.06281,35.50183,0.56215,37.40259,"Average Quality, Fair Valuation",0.57852,2014.0,6.4,3,102000.0,1850000.0,8.0,1,-4.0,1034480.0,6490.0,181.0,374.0,66600.0,72346620,33,48,1,150,33,0,M,2,12,39238,T,2022484408,4/1/2016 7:59:00 AM,106,42,"Potgieterstraat 23 IV, Amsterdam",1053 XP,550000.0,62,3,4.874257,52.369627,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[51, 113, 42, 57]",2394,0,0,[],1,mango,61,c168abb9077b7821adae01dc1f0886c5,5ad58a4e6a1a656b6bed070cadbaa003,35960,santa barbara,MG,42,0,1,27.0,2.0,1397.0,28900.0,30.0,1379.0,MO,0.0,18.0,MALE,SELF,OWNED,20-06-1976,38.0,6,6,0,,0,,,28900.0,,,0,0,0,TIER 4,0,27.973584777142765,2015-07-19,1.0595219019803357,3433793.259389452,584637.8131793513,448729.1696328856,129169.11817419127,118614.18778685707,6704597.584254881,199421.92076509487,72.93730794752204,conventional,2016.992103950835,Seattle,0,70.0,1,0.27,4.7,4.49,22.0,2.0,0.0,16.0,3,16.5,18.2,20.3,26.1,13.9,,P,4,4,aug,sat,90.2,96.9,624.2,8.9,18.4,42,6.7,0.0,0.0,2018-01-01T00:41:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.5,2.3,1.3,0.3,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,12.8,0,1.3862943611198906,Andrew,Male,-3.618,1.576,-1.14,0.699,-0.741,1.633,-0.387,1.086,0.235,-0.388,N,8.8,0.61,0.3,2.8,0.088,17.0,46.0,0.9976,3.26,0.51,9.3,4
43,Laura Griffith,michelle48@example.net,michelle48,2001-01-09,Female,Port Charleschester,2024-03-19,2025-03-19,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Tablet,Medium,3.6,9,Burnley,Southampton,1,0,2020,9,26,20,A Marriner,0.6,0.2,11.0,3.6,12.8,4.4,2.0,0.0,1.8,0.6,10.2,4.2,11.2,6.6,1.0,0.0,0.0,2020-09-26 20:00:00,ANSYS INC,29691008382,0.28175,-0.77829,0.09741,0.11314,40.52941,0.7502,40.04222,"Good Quality, Fair Valuation",0.88768,2014.0,5.0,3,60800000.0,2000000.0,780.0,1,0.0,456564.0,1706.0,413.0,890.0,412000.0,75227571,28,48,4,148,39,0,S,13,11,37638,F,2022484408,4/1/2016 7:59:10 AM,105,43,"Wamelstraat 76, Amsterdam",1106 DM,325000.0,91,4,4.987296,52.300656,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[75, 134, 51, 66]",3366,0,0,[],1,mango,62,a3b0fda37bae14cf754877bed475e80c,c9158d089637ab443c78984d20da7fc0,5727,sao paulo,SP,43,0,0,27.0,4.0,1383.0,28600.0,30.0,1379.0,MO,0.0,18.0,MALE,SELF,OWNED,10-06-1966,48.0,2,2,0,,0,,,28600.0,,,3,2,0,TIER 4,1,1.4249321613330526,2018-02-18,1.404058561227561,379691.8838006955,-8491.281948209857,11774.225347412315,887.3217985123251,5204.049136934845,40958.12389781729,15446.339704391035,24.87890891456486,conventional,2015.988149163868,Tampa,0,79.0,0,0.15,17.5,4.27,13.0,1.3,0.0,40.0,3,17.5,18.8,21.2,26.3,13.7,,P,4,4,aug,tue,94.8,108.3,647.1,17.0,16.6,54,5.4,0.0,0.0,2018-01-01T00:42:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.4,3.2,1.3,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,2,2,2,0.0,2,6.96,0,0.7701082216960737,Andrew,Male,-3.687,1.784,-1.593,1.603,0.123,1.424,-0.225,0.441,0.206,-0.714,N,7.5,0.49,0.2,2.6,0.332,8.0,14.0,0.9968,3.21,0.9,10.5,6
44,Anita Calhoun MD,ashley86@example.com,ashley86,1945-08-27,Male,New Brandy,2024-03-14,2025-03-14,Annual,Mastercard,Manual,Frequent,Clothing,Romance,Smartphone,Medium,4.8,6,Southampton,Burnley,0,1,2020,9,26,20,A Marriner,1.6,0.8,10.8,5.2,13.0,3.0,1.6,0.0,1.8,0.8,8.0,3.6,12.2,4.8,1.6,0.0,0.4,2020-09-26 20:00:00,Aon plc,81997359304,0.25861,4.09093,0.37174,0.17537,27.22381,0.5641,34.04255,"Good Quality, Fair Valuation",0.48084,2014.0,6.1,10,104000.0,1000000.0,3.0,1,0.0,99427.0,47.0,10.0,12.0,,70624359,56,36,2,0,50,0,S,20,14,77648,F,2022484408,4/1/2016 7:59:15 AM,107,44,"Nieuwe Prinsengracht 48 G, Amsterdam",1018 VS,429000.0,50,3,4.907585,52.363609,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[52, 211, 48, 49]",2352,0,0,[],1,mango,63,0ccd415657ae8a6cd1c71b00155a019e,66cc90195ca44cc7ac6a1cd0e1e1e7b2,7053,guarulhos,SP,44,0,0,27.0,0.0,2074.0,42900.0,30.0,1849.0,MC,0.0,18.0,MALE,SELF,OWNED,01-09-1989,25.0,1,1,0,,0,,,42900.0,,,0,0,0,TIER 4,0,38.106910521580176,2017-01-22,0.8575020198291649,243210.4775568351,15239.713843601054,45121.507937680304,415.8836004353038,66167.07797394544,53254.41991195303,13547.00487478289,-55.6788872474514,conventional,2017.012545903102,Albany,0,56.0,0,0.33,,3.59,14.0,1.0,0.0,46.0,3,18.2,19.8,22.2,25.3,14.3,,P,4,4,sep,sat,92.5,88.0,698.6,7.1,19.6,48,2.7,0.0,0.0,2018-01-01T00:43:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.5,1.6,0.6,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,8.5,0,0.9932517730102834,Andrew,Male,-2.69,1.652,-1.261,0.674,-0.964,1.449,-0.593,1.005,-0.303,-0.541,N,8.1,0.66,0.22,2.2,0.069,9.0,23.0,0.9968,3.3,1.2,10.3,5
45,Shannon Clark,traci17@example.net,traci17,1943-08-20,Male,East Aaronburgh,2024-03-14,2025-03-14,Monthly,Amex,Manual,Frequent,Books,Horror,Smartphone,Low,5.0,6,Sheffield United,Leeds,1,0,2020,9,27,12,P Tierney,0.4,0.0,8.6,3.0,11.6,5.4,1.2,0.2,1.4,0.4,13.4,5.2,7.0,5.8,1.4,0.0,0.0,2020-09-27 12:00:00,APACHE CORP,8104082809,0.38033,1.96682,0.53676,0.03187,9.23122,0.58698,19.45439,"Average Quality, Fair Valuation",0.49108,2014.0,6.5,1,201000000.0,160000000.0,3952.0,1,2.0,1156609.0,2968.0,112.0,547.0,1870000.0,70904731,32,36,3,200,37,0,M,4,8,38730,F,2022484408,4/1/2016 7:59:20 AM,108,45,"Commelinstraat 9 H, Amsterdam",1093 TE,650000.0,120,4,4.924306,52.36344,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[174, 322, 41, 44]",1804,0,0,[],1,mango,64,c532a74a3ebf1bacce2e2bcce3783317,91ec50a00ae74d0a229d2efdf4344e1e,14026,ribeirao preto,SP,45,0,0,24.0,0.0,1375.0,26400.0,24.0,1899.0,MO,0.0,12.5,MALE,SELF,OWNED,01-01-1976,38.0,1,1,0,,0,,,26400.0,,,0,0,0,TIER 4,0,0.8454070366470372,2017-12-10,1.1495186597059803,358786.70547143125,13756.59010789598,4926.787394142128,2397.05331443828,100151.90431562606,2573.6027146231136,-1675.414757041577,106.06913010913246,conventional,2017.0165531264345,HarrisburgScranton,1,67.0,1,0.44,9.0,3.96,17.5,1.45,,2.0,3,18.6,20.0,22.2,28.0,16.1,,P,4,4,sep,wed,90.1,82.9,735.7,6.2,12.9,74,4.9,0.0,0.0,2018-01-01T00:44:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.1,3.8,1.9,0.4,setosa,,,,,,,,,,,,,,,,,,,1,0,0,5,2,2,0.0,2,11.16,0,1.0508216248317612,Andrew,Male,-3.593,0.29,-0.782,1.707,-0.175,1.662,-0.137,0.493,-0.492,-0.926,P,6.8,0.67,0.02,1.8,0.05,5.0,11.0,0.9962,3.48,0.52,9.5,5
46,Geoffrey Garcia,benjamin76@example.org,benjamin76,1993-10-31,Male,Jamesview,2024-02-03,2025-02-02,Annual,Mastercard,Auto-renew,Regular,Clothing,Sci-Fi,Smart TV,Medium,3.9,5,Leeds,Sheffield United,0,1,2020,9,27,12,P Tierney,1.8,0.8,11.6,5.6,9.4,5.4,1.2,0.0,1.8,1.0,16.0,4.2,13.8,6.0,1.4,0.0,0.4,2020-09-27 12:00:00,APPFOLIO INC,8303979372,0.18485,-2.35138,0.31878,0.34193,47.78984,2.02838,46.404,"Exceptional Quality, Fair Valuation",0.64957,2014.0,8.2,3,168000000.0,61000000.0,3014.0,1,-11.0,396010.0,1390.0,58.0,342.0,20640000.0,72593238,47,48,4,169,44,0,U,19,13,53877,F,2022484408,4/1/2016 7:59:25 AM,107,46,"Orteliusstraat 309 I, Amsterdam",1056 NZ,350000.0,55,3,4.847389,52.373198,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[186, 341, 42, 44]",1848,0,0,[],1,mango,65,19cecb194f54e614b70d971306a9931b,d251c190ca75786e9ab937982d60d1d4,30320,belo horizonte,MG,46,1,0,24.0,5.0,2234.0,40000.0,24.0,1516.0,MC,0.0,17.0,MALE,SAL,,07-08-1958,56.0,1,1,0,,0,,,40000.0,,,0,0,0,TIER 4,0,45.7922071805538,2017-08-13,1.5813949754317278,90555.8043117514,-5369.852931380658,-2835.587238269638,2615.051156704832,-9114.036822307657,-5903.373632785978,1020.7737772225098,-146.21572296990686,organic,2015.9877466373744,SouthCarolina,0,64.0,0,0.09,,,12.0,2.0,,37.0,3,19.0,20.5,22.8,28.4,14.7,,P,5,6,sep,wed,94.3,85.1,692.3,15.9,25.9,24,4.0,0.0,0.0,2018-01-01T00:45:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.8,3.0,1.4,0.3,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,8.3,0,0.0,Andrew,Male,-3.046,0.387,-1.165,0.94,-0.386,1.978,-0.186,0.811,-0.394,-0.198,N,4.6,0.52,0.15,2.1,0.054,8.0,65.0,0.9934,3.9,0.56,13.1,4
47,Jeffery Maxwell,debra51@example.org,debra51,1953-04-13,Female,Davisfort,2024-02-21,2025-02-20,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Smartphone,Low,3.6,7,Tottenham,Newcastle,1,0,2020,9,27,14,P Bankes,3.0,1.8,14.8,7.4,14.2,4.8,1.2,0.0,1.6,0.4,10.6,3.6,11.6,3.8,3.0,0.2,0.4,2020-09-27 14:00:00,"Apple Hospitality REIT, Inc.",3704443004,0.19259,6.34451,0.06218,0.06739,11.38134,0.14353,11.82263,"Low Quality, Overvalued",0.35812,2014.0,8.1,1,333000000.0,170000000.0,4080.0,1,0.0,1313548.0,8567.0,269.0,1285.0,2750000.0,74735305,62,24,0,0,66,0,U,36,20,32696,F,2022484408,4/1/2016 7:59:30 AM,110,47,"Tweede Ceramstraat 10, Amsterdam",1095 BN,475000.0,79,3,4.942841,52.362693,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[246, 51, 50, 66]",3300,0,0,[],1,mango,66,f34a6e874087ec1f0e3dab9fdf659c5d,233896de79986082f1f479f1f85281cb,38300,ituiutaba,MG,47,0,0,24.0,1.0,1728.0,32900.0,24.0,1377.0,SC,0.0,13.0,MALE,SAL,OWNED,12-05-1991,23.0,7,7,0,7000.0,0,7000.0,,32900.0,,,0,0,0,TIER 4,0,4.497885907561434,2017-05-28,1.361973326190983,350370.0361606294,16066.65765386723,56502.58269949361,233.04112303722823,142062.1165748738,69674.85759256525,5353.978519206253,22.561493899081952,conventional,2015.9986382783784,Roanoke,1,81.0,0,0.12,,,9.0,1.25,0.0,19.5,3,19.1,20.8,23.1,26.7,14.7,0.0,P,5,6,sep,mon,90.9,126.5,686.5,7.0,14.7,70,3.6,0.0,0.0,2018-01-01T00:46:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.1,3.8,1.6,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,15.96,0,1.297463147413275,Andrew,Male,-2.255,0.902,-1.723,0.454,-0.524,1.453,-0.614,0.761,-0.885,-0.118,N,7.7,0.935,0.43,2.2,0.114,22.0,114.0,0.997,3.25,0.73,9.2,5
48,Robert Lloyd,bradleypatrick@example.org,bradleypatrick,1985-03-15,Male,West Tanya,2024-03-09,2025-03-09,Monthly,Mastercard,Manual,Occasional,Electronics,Romance,Smartphone,Low,4.3,2,Newcastle,Tottenham,0,0,2020,9,27,14,P Bankes,1.4,0.4,8.8,2.4,10.8,4.2,2.4,0.0,1.8,0.8,17.2,7.6,14.4,6.0,1.4,0.2,0.4,2020-09-27 14:00:00,APPLE INC,3450640074440,0.3151,0.3383,1.64594,0.59516,32.17323,0.48235,32.07678,"High Quality, Fair Valuation",0.46206,2014.0,5.6,8,30100.0,70000.0,9.0,1,0.0,924347.0,1406.0,107.0,132.0,5887700.0,71200847,26,36,2,299,33,0,M,1,10,39231,F,2022484408,4/1/2016 7:59:40 AM,109,48,"1e Kekerstraat 77 PP, Amsterdam",1104 VA,325000.0,99,3,4.981149,52.314,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[291, 44, 49, 61]",2989,0,0,[],1,mango,67,c132855c926907970dcf6f2bf0b33a24,a8ae36a2bb6c2bbc3b5d62ede131c9ef,18740,taquarituba,SP,48,0,2,24.0,2.0,1494.0,28900.0,24.0,1379.0,MO,0.0,12.0,MALE,SELF,OWNED,20-05-1964,50.0,1,1,0,,0,,,28900.0,,,0,0,0,TIER 4,0,6.231155603446059,2016-04-24,1.7477995248111675,23778.01633184952,-14698.85269661537,-9138.688404590392,252.28597934304003,-4770.701046983515,10388.98969606763,18390.322167010567,-1.6279869260207498,organic,2015.0044614155624,Indianapolis,1,59.0,0,0.03,21.3,6.29,17.0,1.31,0.0,20.0,3,19.4,21.0,23.7,25.8,13.9,0.0,P,6,6,jul,mon,94.2,62.3,442.9,11.0,23.0,36,3.1,0.0,0.0,2018-01-01T00:47:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.6,3.2,1.4,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,26.16,0,1.6789639750827108,Andrew,Male,-2.299,1.848,-1.695,1.065,-0.861,1.047,-0.607,0.313,-0.253,-0.759,N,8.7,0.29,0.52,1.6,0.113,12.0,37.0,0.9969,3.25,0.58,9.5,5
49,Melissa Wells,luis09@example.net,luis09,1950-07-27,Female,South Kylestad,2024-03-09,2025-03-09,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Horror,Smart TV,Low,3.1,8,Man City,Leicester,1,0,2020,9,27,16,M Oliver,1.6,1.0,16.0,5.6,10.8,7.0,1.8,0.0,1.6,0.4,9.2,4.0,9.8,4.6,1.6,0.0,0.4,2020-09-27 16:00:00,APPLIED INDUSTRIAL TECHNOLOGIES INC,10237157011,0.10892,0.12035,0.21917,0.15971,25.23507,0.28321,25.28132,"Good Quality, Fair Valuation",0.29815,2014.0,5.8,3,91400000.0,12000000.0,2417.0,1,-9.0,175017.0,461.0,34.0,133.0,,71071400,56,36,0,0,65,0,S,30,8,37103,F,2022484408,4/1/2016 7:59:55 AM,109,49,"Rietveld Schröderpad 15, Amsterdam",1064 WX,425000.0,82,3,4.83186,52.364372,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[266, 147, 55, 67]",3685,0,0,[],1,mango,68,df85b96ba2ce3e49bde101b1614f52ac,8d46223c91cbeb93e0930ca8bd8ffca2,83085,sao jose dos pinhais,PR,49,0,0,28.0,0.0,2606.0,53900.0,30.0,1379.0,MC,0.0,18.0,MALE,SELF,OWNED,20-02-1993,21.0,1,1,0,,0,,,53900.0,,,0,0,0,TIER 4,0,17.185816488541704,2015-02-01,0.7232397667165351,3266663.476073876,552622.4646742395,314276.6438612548,461367.3446630809,1727322.9479446397,584254.6091022016,78093.26438465301,16536.63638114701,conventional,2017.9923947716088,California,1,63.0,1,,,,23.0,2.3,1.0,0.25,3,20.4,22.0,24.7,23.5,15.2,0.0,P,4,4,mar,mon,87.2,23.9,64.7,4.1,11.8,35,1.8,0.0,0.0,2018-01-01T00:48:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.3,3.7,1.5,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,10.14,0,1.205970806988609,Andrew,Male,-2.911,1.928,-1.131,0.899,-0.911,1.111,-0.208,-0.047,-0.029,-0.539,N,6.4,0.4,0.23,1.6,0.066,5.0,12.0,0.9958,3.34,0.56,9.2,5
50,Antonio Jackson,jrandall@example.org,jrandall,1965-07-23,Female,East Marcusberg,2024-03-24,2025-03-24,Annual,Visa,Manual,Occasional,Books,Sci-Fi,Tablet,High,4.5,9,Leicester,Man City,0,1,2020,9,27,16,M Oliver,2.4,0.4,9.8,5.0,11.4,6.4,2.2,0.0,1.6,0.8,12.6,4.2,12.8,4.0,1.8,0.0,0.6,2020-09-27 16:00:00,APPLIED MATERIALS INC /DE,139579856139,0.29016,-0.36525,0.39544,0.24784,21.39522,0.90286,20.8114,"High Quality, Fair Valuation",0.47408,2014.0,6.1,1,72700000.0,100000000.0,3595.0,1,-2.0,9324678.0,15479.0,1130.0,3925.0,9414000.0,70727970,31,36,0,0,40,0,S,8,9,39125,F,2022484408,4/1/2016 8:00:10 AM,108,50,"Beemsterstraat 98, Amsterdam",1024 BG,350000.0,77,4,4.948371,52.392858,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[369, 76, 50, 56]",2800,0,0,[],1,mango,69,4d27341acd30a36bca39008ee9bb9050,e021e698833bdeb89dfef3acb2e91f37,89254,jaragua do sul,SC,50,0,0,32.0,0.0,1655.0,42400.0,36.0,1379.0,MC,0.0,13.5,MALE,SELF,OWNED,20-06-1976,38.0,1,1,0,,0,,,42400.0,,,0,0,0,TIER 4,0,6.523459638765463,2018-02-11,1.848298232293217,55306.21509259215,-11978.776733813447,-19752.544134015683,-327.8639459843691,-1346.3724394861474,-7343.432084030554,2876.574988290331,-127.71432718736776,organic,2014.9992200608297,Pittsburgh,1,56.0,1,0.04,14.0,5.0,,,1.0,2.0,3,20.5,22.0,24.3,27.3,14.6,0.0,P,4,4,mar,mon,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,0.0,2018-01-01T00:49:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.3,1.4,0.2,setosa,,,,,,,,,,,,,,,,,,,1,0,0,1,2,2,0.0,2,5.76,0,0.6729444732424258,Andrew,Male,-3.089,2.339,-0.973,0.463,-1.169,0.543,0.598,-0.45,-0.08,-0.039,N,5.6,0.31,0.37,1.4,0.074,12.0,96.0,0.9954,3.32,0.58,9.2,5
51,John Smith,dhuffman@example.net,dhuffman,1990-12-21,Male,New Nicoleport,2024-01-28,2025-01-27,Monthly,Visa,Manual,Occasional,Electronics,Drama,Smart TV,High,3.9,8,West Ham,Wolves,1,1,2020,9,27,19,M Atkinson,2.2,0.8,14.2,4.6,10.6,5.0,2.0,0.0,1.4,0.8,9.6,2.6,10.6,5.2,1.0,0.0,0.4,2020-09-27 19:00:00,Aptargroup Inc,11106068759,0.1387,1.50907,0.13156,0.1541,29.22313,0.29662,31.57131,"Moderate Quality, Overvalued",0.37454,2014.0,6.3,8,54400000.0,42000000.0,93.0,2,-1.0,1292235.0,5284.0,124.0,362.0,1650000.0,74476290,62,36,2,249,46,0,M,15,11,67116,F,2022484408,4/1/2016 8:00:20 AM,107,51,"Postjesweg 341, Amsterdam",1062 JS,350000.0,81,3,4.837764,52.363887,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear10s_(53)_03_03.jpg,512,612,10530303,"[415, 38, 40, 57]",2280,0,0,[],1,mango,70,d3b6830d18c7de943d1e707d1f061d40,27cf4b153010911a0957150255a6c6db,5351,sao paulo,SP,51,0,0,24.0,0.0,2047.0,36650.0,24.0,3864.0,MC,0.0,17.0,MALE,SELF,OWNED,01-01-1988,26.0,1,1,0,,0,,,36650.0,,,0,0,0,TIER 4,0,17.926508199424006,2017-08-06,1.4347908205474154,2066.104968001975,7303.170334263304,37296.13325495268,603.6142598523634,-3509.5399506037884,-5925.433979660981,-3255.706597695972,183.56744794858125,organic,2016.007439256135,HarrisburgScranton,1,61.0,1,0.27,,,9.0,1.5,1.0,7.0,3,20.5,22.5,25.3,27.8,15.1,0.0,P,4,4,sep,thu,92.9,137.0,706.4,9.2,20.8,17,1.3,0.0,0.0,2018-01-01T00:50:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,7.0,3.2,4.7,1.4,versicolor,,,,,,,,,,,,,,,,,,,1,0,0,4,2,2,0.0,2,9.3,0,0.0,Andrew,Male,-3.459,2.086,-0.595,0.937,-1.841,0.6,0.457,0.4,0.473,-0.211,N,8.8,0.66,0.26,1.7,0.074,4.0,23.0,0.9971,3.15,0.74,9.2,5
